message,sender_label,receiver_label,score_delta,speaker,receiver,game_id,message_position,season,year
alternatively why not just leave nth empty for a turn  im working on figuring out france as we speak,1,True,0,germany,england,1,239,Spring,1906
cool and i suppose i could though it does leave me a little vulnerable maybe we could talk a bit about what our collaboration looks like over the next couple of years,1,True,0,england,germany,1,240,Spring,1906
well i can say definitively at this point that france prefers to mess with italy over you basically they dont want to see italy totally dominate this game i encouraged this by saying that italys going to try for mao this turn and they should focus on defending that   wrt the next couple years my idea is this its crucial that you take mao and that i take paris from here you and i can work on beating italy out of the iberian such that you end up with portugal marseilles and spain and i end up with brest and paris though you can have brest at first from here were well positioned to start hitting italy on their home turf esp if russia can keep hammering away at austria,1,False,0,germany,england,1,241,Spring,1906
any thoughts on this,1,True,0,germany,england,1,242,Spring,1906
that all makes sense thought im a bit surprised that youd rather have brest than mar whats the reasoning for that preference and how long would you let me hold onto brest,1,True,0,england,germany,1,243,Spring,1906
i figured this split would give you land and sea options for attacking italy and not for attacking me but i was just spitballing and it may make more sense to divide it your wayand you could hold brest until we were the only two in all of france and spain i suppose,1,True,0,germany,england,1,244,Spring,1906
have you made a decision yet about what to do about nth,1,True,0,germany,england,1,245,Spring,1906
i prefer to do the same moves as last time so nth would be a hold i dont think mao is going to iri or nao but you would have the inside scoop,1,True,0,england,germany,1,246,Spring,1906
what would you do with bel if it was freed up,1,True,0,england,germany,1,247,Spring,1906
wait when you say nth is a hold do you mean you dont want to try for iri like we talked about and youre just holding the channel,1,True,0,germany,england,1,248,Spring,1906
that’s what i’m thinking now yes,1,True,0,england,germany,1,249,Spring,1906
just holding the channel and convoying to brest  and if by it in what would you do with bel if it was freed up you mean nth then probably move it to pic in case france tries to bounce me out of paris but it might make more sense for you to just convoy to pic in which case bel could support you into pic,1,True,0,germany,england,1,250,Spring,1906
oh nevermind you mean what would you do with bel if bel wasnt supporting nth well my answer still applies,1,True,0,germany,england,1,251,Spring,1906
would you like me to support your army into pic,1,True,0,germany,england,1,252,Spring,1906
that army isn’t leaving the island until france’s fate is sealed otherwise i open up my home centers to france,1,True,0,england,germany,1,253,Spring,1906
but you did convoy to brest last time was that just because you were sure the army would bounce   so then basically everyones holding still except youre poking nao,1,True,0,germany,england,1,254,Spring,1906
yeah that’s my plan the convoy was because if it worked i could just build on the island and be fine but i’m taking on a risk if i can’t guarantee the build,1,True,0,england,germany,1,255,Spring,1906
ohh gotcha im moving burpar ruhbur everyone else is just staying put,1,False,0,germany,england,1,256,Spring,1906
i really am curious about your relationship with france btw italy mentioned that you asked him recently whether collaboration with france was ok but what could that mean unless it was against me,1,True,0,england,germany,1,257,Spring,1906
🙄 italy said that you were plotting against me too theyre just trying to make us suspicious of each other,0,True,0,germany,england,1,258,Spring,1906
so you’re saying italy lied to me i’m gonna make you click that thumbs down if you’re trying to fool me here,1,True,0,england,germany,1,259,Spring,1906
well no its true that i asked italy about collaborating with france but only because france wanted us all to be able to talk about its last will and testament together i didnt bother asking you because you had been pretty clear on ghosting france but i wasnt sure whether italy was or not til i asked,0,True,0,germany,england,1,260,Spring,1906
